CaseID,ResponseType,Overlap,GapFill,AnchorPreservation,SelectedStepCount,SourceStepCount,MeanPairwiseJaccardDistance
Base_H08_AnchorLed_AccentedEnding,Mirror,0.5,0.5,1,10,8,0.607599
Base_H08_AnchorLed_AccentedEnding,Complement,0.111111,0.888889,0.333333,9,8,0.630536
Base_H08_AnchorLed_AccentedEnding,Simplify,1,0,1,3,8,0.832357
Base_H08_AnchorLed_AccentedEnding,Intensify,0.3125,0.6875,1,16,8,0.559951
Base_H08_AnchorLed_AccentedEnding,Contrast,0.1,0.9,0.333333,10,8,0.63449
Base_H08_AnchorLed_AccentedEnding,Fill,0.352941,0.647059,1,17,8,0.543959
Base_H08_AnchorLed_Flat,Mirror,0.5,0.5,1,10,8,0.600407
Base_H08_AnchorLed_Flat,Complement,0.111111,0.888889,0.5,9,8,0.617607
Base_H08_AnchorLed_Flat,Simplify,1,0,1,2,8,0.874596
Base_H08_AnchorLed_Flat,Intensify,0.3125,0.6875,1,16,8,0.562451
Base_H08_AnchorLed_Flat,Contrast,0.1,0.9,0.5,10,8,0.622844
Base_H08_AnchorLed_Flat,Fill,0.333333,0.666667,1,18,8,0.53193
Base_H08_AnchorLed_Increasing,Mirror,0.5,0.5,1,10,8,0.607599
Base_H08_AnchorLed_Increasing,Complement,0.111111,0.888889,0.333333,9,8,0.630536
Base_H08_AnchorLed_Increasing,Simplify,1,0,1,3,8,0.832357
Base_H08_AnchorLed_Increasing,Intensify,0.3125,0.6875,1,16,8,0.559951
Base_H08_AnchorLed_Increasing,Contrast,0.1,0.9,0.333333,10,8,0.63449
Base_H08_AnchorLed_Increasing,Fill,0.352941,0.647059,1,17,8,0.543959
Base_H08_BackLoaded_AccentedEnding,Mirror,0.8,0.2,1,10,8,0.657593
Base_H08_BackLoaded_AccentedEnding,Complement,0.1,0.9,0.25,10,8,0.702783
Base_H08_BackLoaded_AccentedEnding,Simplify,0.857143,0.142857,1,7,8,0.693846
Base_H08_BackLoaded_AccentedEnding,Intensify,0.333333,0.666667,1,21,8,0.606277
Base_H08_BackLoaded_AccentedEnding,Contrast,0.1,0.9,0.25,10,8,0.692013
Base_H08_BackLoaded_AccentedEnding,Fill,0.2,0.8,0.75,25,8,0.626044
Base_H08_BackLoaded_Flat,Mirror,0.7,0.3,1,10,8,0.657715
Base_H08_BackLoaded_Flat,Complement,0.1,0.9,0.5,10,8,0.694591
Base_H08_BackLoaded_Flat,Simplify,0.833333,0.166667,1,6,8,0.72127
Base_H08_BackLoaded_Flat,Intensify,0.333333,0.666667,1,21,8,0.601909
Base_H08_BackLoaded_Flat,Contrast,0.1,0.9,0.5,10,8,0.670097
Base_H08_BackLoaded_Flat,Fill,0.185185,0.814815,1,27,8,0.642023
Base_H08_BackLoaded_Increasing,Mirror,0.8,0.2,1,10,8,0.657593
Base_H08_BackLoaded_Increasing,Complement,0.1,0.9,0.2,10,8,0.702783
Base_H08_BackLoaded_Increasing,Simplify,0.857143,0.142857,1,7,8,0.693846
Base_H08_BackLoaded_Increasing,Intensify,0.333333,0.666667,1,21,8,0.606277
Base_H08_BackLoaded_Increasing,Contrast,0.1,0.9,0.2,10,8,0.692013
Base_H08_BackLoaded_Increasing,Fill,0.2,0.8,0.8,25,8,0.626044
Base_H08_Clustered_AccentedEnding,Mirror,0.6,0.4,1,10,8,0.64943
Base_H08_Clustered_AccentedEnding,Complement,0.111111,0.888889,1,9,8,0.679298
Base_H08_Clustered_AccentedEnding,Simplify,1,0,1,2,8,0.872778
Base_H08_Clustered_AccentedEnding,Intensify,0.375,0.625,1,16,8,0.56579
Base_H08_Clustered_AccentedEnding,Contrast,0.111111,0.888889,1,9,8,0.679342
Base_H08_Clustered_AccentedEnding,Fill,0.333333,0.666667,1,18,8,0.540936
Base_H08_Clustered_Flat,Mirror,0.6,0.4,0,10,8,0.64943
Base_H08_Clustered_Flat,Complement,0.111111,0.888889,0,9,8,0.679298
Base_H08_Clustered_Flat,Simplify,1,0,0,2,8,0.872778
Base_H08_Clustered_Flat,Intensify,0.375,0.625,0,16,8,0.56579
Base_H08_Clustered_Flat,Contrast,0.111111,0.888889,0,9,8,0.679342
Base_H08_Clustered_Flat,Fill,0.333333,0.666667,0,18,8,0.540936
Base_H08_Clustered_Increasing,Mirror,0.6,0.4,0,10,8,0.64943
Base_H08_Clustered_Increasing,Complement,0.111111,0.888889,0,9,8,0.679298
Base_H08_Clustered_Increasing,Simplify,1,0,0,2,8,0.872778
Base_H08_Clustered_Increasing,Intensify,0.375,0.625,0,16,8,0.56579
Base_H08_Clustered_Increasing,Contrast,0.111111,0.888889,0,9,8,0.679342
Base_H08_Clustered_Increasing,Fill,0.333333,0.666667,0,18,8,0.540936
Base_H08_Even_AccentedEnding,Mirror,0.7,0.3,1,10,8,0.643043
Base_H08_Even_AccentedEnding,Complement,0.1,0.9,0.5,10,8,0.64241
Base_H08_Even_AccentedEnding,Simplify,0.5,0.5,1,6,8,0.656031
Base_H08_Even_AccentedEnding,Intensify,0.304348,0.695652,1,23,8,0.612192
Base_H08_Even_AccentedEnding,Contrast,0.1,0.9,0.5,10,8,0.620641
Base_H08_Even_AccentedEnding,Fill,0.16,0.84,0.5,25,8,0.65263
Base_H08_Even_Flat,Mirror,0.6,0.4,1,10,8,0.620451
Base_H08_Even_Flat,Complement,0.1,0.9,1,10,8,0.619683
Base_H08_Even_Flat,Simplify,0.4,0.6,1,5,8,0.671067
Base_H08_Even_Flat,Intensify,0.304348,0.695652,1,23,8,0.620888
Base_H08_Even_Flat,Contrast,0.1,0.9,1,10,8,0.597914
Base_H08_Even_Flat,Fill,0.16,0.84,1,25,8,0.641833
Base_H08_Even_Increasing,Mirror,0.7,0.3,1,10,8,0.643043
Base_H08_Even_Increasing,Complement,0.1,0.9,0.5,10,8,0.64241
Base_H08_Even_Increasing,Simplify,0.5,0.5,1,6,8,0.656031
Base_H08_Even_Increasing,Intensify,0.304348,0.695652,1,23,8,0.612192
Base_H08_Even_Increasing,Contrast,0.1,0.9,0.5,10,8,0.620641
Base_H08_Even_Increasing,Fill,0.16,0.84,0.5,25,8,0.65263
Base_H08_FrontLoaded_AccentedEnding,Mirror,0.8,0.2,1,10,8,0.657593
Base_H08_FrontLoaded_AccentedEnding,Complement,0.1,0.9,0.25,10,8,0.713529
Base_H08_FrontLoaded_AccentedEnding,Simplify,0.857143,0.142857,1,7,8,0.693846
Base_H08_FrontLoaded_AccentedEnding,Intensify,0.333333,0.666667,1,21,8,0.595143
Base_H08_FrontLoaded_AccentedEnding,Contrast,0.1,0.9,0.25,10,8,0.70276
Base_H08_FrontLoaded_AccentedEnding,Fill,0.2,0.8,0.75,25,8,0.637374
Base_H08_FrontLoaded_Flat,Mirror,0.7,0.3,1,10,8,0.638923
Base_H08_FrontLoaded_Flat,Complement,0.1,0.9,0,10,8,0.696918
Base_H08_FrontLoaded_Flat,Simplify,0.833333,0.166667,1,6,8,0.717714
Base_H08_FrontLoaded_Flat,Intensify,0.333333,0.666667,1,21,8,0.581084
Base_H08_FrontLoaded_Flat,Contrast,0.1,0.9,0,10,8,0.673896
Base_H08_FrontLoaded_Flat,Fill,0.2,0.8,1,25,8,0.614939
Base_H08_FrontLoaded_Increasing,Mirror,0.8,0.2,1,10,8,0.657593
Base_H08_FrontLoaded_Increasing,Complement,0.1,0.9,0.25,10,8,0.713529
Base_H08_FrontLoaded_Increasing,Simplify,0.857143,0.142857,1,7,8,0.693846
Base_H08_FrontLoaded_Increasing,Intensify,0.333333,0.666667,1,21,8,0.595143
Base_H08_FrontLoaded_Increasing,Contrast,0.1,0.9,0.25,10,8,0.70276
Base_H08_FrontLoaded_Increasing,Fill,0.2,0.8,0.75,25,8,0.637374
Base_H12_AnchorLed_AccentedEnding,Mirror,0.615385,0.384615,1,13,12,0.661359
Base_H12_AnchorLed_AccentedEnding,Complement,0.111111,0.888889,0.5,9,12,0.657942
Base_H12_AnchorLed_AccentedEnding,Simplify,1,0,1,2,12,0.889996
Base_H12_AnchorLed_AccentedEnding,Intensify,0.4,0.6,1,20,12,0.549264
Base_H12_AnchorLed_AccentedEnding,Contrast,0.1,0.9,0.5,10,12,0.668533
Base_H12_AnchorLed_AccentedEnding,Fill,0.368421,0.631579,1,19,12,0.51964
Base_H12_AnchorLed_Flat,Mirror,0.615385,0.384615,1,13,12,0.661359
Base_H12_AnchorLed_Flat,Complement,0.111111,0.888889,0.5,9,12,0.657942
Base_H12_AnchorLed_Flat,Simplify,1,0,1,2,12,0.889996
Base_H12_AnchorLed_Flat,Intensify,0.4,0.6,1,20,12,0.549264
Base_H12_AnchorLed_Flat,Contrast,0.1,0.9,0.5,10,12,0.668533
Base_H12_AnchorLed_Flat,Fill,0.368421,0.631579,1,19,12,0.51964
Base_H12_AnchorLed_Increasing,Mirror,0.615385,0.384615,1,13,12,0.661359
Base_H12_AnchorLed_Increasing,Complement,0.111111,0.888889,0.5,9,12,0.657942
Base_H12_AnchorLed_Increasing,Simplify,1,0,1,2,12,0.889996
Base_H12_AnchorLed_Increasing,Intensify,0.4,0.6,1,20,12,0.549264
Base_H12_AnchorLed_Increasing,Contrast,0.1,0.9,0.5,10,12,0.668533
Base_H12_AnchorLed_Increasing,Fill,0.368421,0.631579,1,19,12,0.51964
Base_H12_BackLoaded_AccentedEnding,Mirror,0.461539,0.538462,1,13,12,0.556269
Base_H12_BackLoaded_AccentedEnding,Complement,0,1,0,10,12,0.613158
Base_H12_BackLoaded_AccentedEnding,Simplify,0.3,0.7,1,10,12,0.519699
Base_H12_BackLoaded_AccentedEnding,Intensify,0.148148,0.851852,1,27,12,0.529694
Base_H12_BackLoaded_AccentedEnding,Contrast,0.076923,0.923077,0.333333,13,12,0.530993
Base_H12_BackLoaded_AccentedEnding,Fill,0.068966,0.931035,0.666667,29,12,0.576834
Base_H12_BackLoaded_Flat,Mirror,0.307692,0.692308,1,13,12,0.535643
Base_H12_BackLoaded_Flat,Complement,0,1,0,10,12,0.613659
Base_H12_BackLoaded_Flat,Simplify,0.222222,0.777778,1,9,12,0.532595
Base_H12_BackLoaded_Flat,Intensify,0.142857,0.857143,1,28,12,0.541611
Base_H12_BackLoaded_Flat,Contrast,0.076923,0.923077,0.5,13,12,0.515604
Base_H12_BackLoaded_Flat,Fill,0.064516,0.935484,1,31,12,0.579823
Base_H12_BackLoaded_Increasing,Mirror,0.461539,0.538462,1,13,12,0.556269
Base_H12_BackLoaded_Increasing,Complement,0,1,0,10,12,0.613158
Base_H12_BackLoaded_Increasing,Simplify,0.3,0.7,1,10,12,0.519699
Base_H12_BackLoaded_Increasing,Intensify,0.148148,0.851852,1,27,12,0.529694
Base_H12_BackLoaded_Increasing,Contrast,0.076923,0.923077,0.333333,13,12,0.530993
Base_H12_BackLoaded_Increasing,Fill,0.068966,0.931035,0.666667,29,12,0.576834
Base_H12_Clustered_AccentedEnding,Mirror,0.615385,0.384615,1,13,12,0.640588
Base_H12_Clustered_AccentedEnding,Complement,0.1,0.9,0,10,12,0.622149
Base_H12_Clustered_AccentedEnding,Simplify,0.5,0.5,1,4,12,0.769913
Base_H12_Clustered_AccentedEnding,Intensify,0.318182,0.681818,1,22,12,0.555889
Base_H12_Clustered_AccentedEnding,Contrast,0.076923,0.923077,0,13,12,0.617314
Base_H12_Clustered_AccentedEnding,Fill,0.304348,0.695652,1,23,12,0.531064
Base_H12_Clustered_Flat,Mirror,0.615385,0.384615,1,13,12,0.640588
Base_H12_Clustered_Flat,Complement,0.1,0.9,0,10,12,0.622149
Base_H12_Clustered_Flat,Simplify,0.5,0.5,1,4,12,0.769913
Base_H12_Clustered_Flat,Intensify,0.318182,0.681818,1,22,12,0.555889
Base_H12_Clustered_Flat,Contrast,0.076923,0.923077,0,13,12,0.617314
Base_H12_Clustered_Flat,Fill,0.304348,0.695652,1,23,12,0.531064
Base_H12_Clustered_Increasing,Mirror,0.615385,0.384615,0,13,12,0.640588
Base_H12_Clustered_Increasing,Complement,0.1,0.9,0,10,12,0.622149
Base_H12_Clustered_Increasing,Simplify,0.5,0.5,0,4,12,0.769913
Base_H12_Clustered_Increasing,Intensify,0.318182,0.681818,0,22,12,0.555889
Base_H12_Clustered_Increasing,Contrast,0.076923,0.923077,0,13,12,0.617314
Base_H12_Clustered_Increasing,Fill,0.304348,0.695652,0,23,12,0.531064
Base_H12_Even_AccentedEnding,Mirror,0.538462,0.461539,1,13,12,0.55104
Base_H12_Even_AccentedEnding,Complement,0,1,0,10,12,0.613158
Base_H12_Even_AccentedEnding,Simplify,0.4,0.6,1,10,12,0.538866
Base_H12_Even_AccentedEnding,Intensify,0.296296,0.703704,1,27,12,0.548148
Base_H12_Even_AccentedEnding,Contrast,0.076923,0.923077,0,13,12,0.565364
Base_H12_Even_AccentedEnding,Fill,0.103448,0.896552,0.5,29,12,0.615723
Base_H12_Even_Flat,Mirror,0.384615,0.615385,1,13,12,0.521243
Base_H12_Even_Flat,Complement,0,1,0,10,12,0.60921
Base_H12_Even_Flat,Simplify,0.333333,0.666667,1,9,12,0.549543
Base_H12_Even_Flat,Intensify,0.285714,0.714286,1,28,12,0.561905
Base_H12_Even_Flat,Contrast,0.076923,0.923077,0,13,12,0.530772
Base_H12_Even_Flat,Fill,0.103448,0.896552,1,29,12,0.591676
Base_H12_Even_Increasing,Mirror,0.538462,0.461539,1,13,12,0.55104
Base_H12_Even_Increasing,Complement,0,1,0,10,12,0.613158
Base_H12_Even_Increasing,Simplify,0.4,0.6,1,10,12,0.538866
Base_H12_Even_Increasing,Intensify,0.296296,0.703704,1,27,12,0.548148
Base_H12_Even_Increasing,Contrast,0.076923,0.923077,0.333333,13,12,0.565364
Base_H12_Even_Increasing,Fill,0.103448,0.896552,0.666667,29,12,0.615723
Base_H12_FrontLoaded_AccentedEnding,Mirror,0.461539,0.538462,1,13,12,0.556269
Base_H12_FrontLoaded_AccentedEnding,Complement,0,1,0,10,12,0.613158
Base_H12_FrontLoaded_AccentedEnding,Simplify,0.3,0.7,1,10,12,0.519699
Base_H12_FrontLoaded_AccentedEnding,Intensify,0.185185,0.814815,1,27,12,0.5403
Base_H12_FrontLoaded_AccentedEnding,Contrast,0.076923,0.923077,0.333333,13,12,0.530993
Base_H12_FrontLoaded_AccentedEnding,Fill,0.068966,0.931035,0.666667,29,12,0.58744
Base_H12_FrontLoaded_Flat,Mirror,0.461539,0.538462,1,13,12,0.583
Base_H12_FrontLoaded_Flat,Complement,0,1,0,10,12,0.60921
Base_H12_FrontLoaded_Flat,Simplify,0.222222,0.777778,1,9,12,0.52859
Base_H12_FrontLoaded_Flat,Intensify,0.178571,0.821429,1,28,12,0.561458
Base_H12_FrontLoaded_Flat,Contrast,0.076923,0.923077,0.5,13,12,0.526813
Base_H12_FrontLoaded_Flat,Fill,0.068966,0.931035,1,29,12,0.57931
Base_H12_FrontLoaded_Increasing,Mirror,0.461539,0.538462,1,13,12,0.556269
Base_H12_FrontLoaded_Increasing,Complement,0,1,0,10,12,0.613158
Base_H12_FrontLoaded_Increasing,Simplify,0.3,0.7,1,10,12,0.519699
Base_H12_FrontLoaded_Increasing,Intensify,0.185185,0.814815,1,27,12,0.5403
Base_H12_FrontLoaded_Increasing,Contrast,0.076923,0.923077,0.333333,13,12,0.530993
Base_H12_FrontLoaded_Increasing,Fill,0.068966,0.931035,0.666667,29,12,0.58744
Base_H16_AnchorLed_AccentedEnding,Mirror,0.647059,0.352941,1,17,16,0.660938
Base_H16_AnchorLed_AccentedEnding,Complement,0.111111,0.888889,0.5,9,16,0.650359
Base_H16_AnchorLed_AccentedEnding,Simplify,0.5,0.5,1,4,16,0.766967
Base_H16_AnchorLed_AccentedEnding,Intensify,0.458333,0.541667,1,24,16,0.555282
Base_H16_AnchorLed_AccentedEnding,Contrast,0.1,0.9,0.5,10,16,0.660909
Base_H16_AnchorLed_AccentedEnding,Fill,0.380952,0.619048,1,21,16,0.516953
Base_H16_AnchorLed_Flat,Mirror,0.647059,0.352941,1,17,16,0.660938
Base_H16_AnchorLed_Flat,Complement,0.111111,0.888889,0.5,9,16,0.650359
Base_H16_AnchorLed_Flat,Simplify,0.5,0.5,1,4,16,0.766967
Base_H16_AnchorLed_Flat,Intensify,0.458333,0.541667,1,24,16,0.555282
Base_H16_AnchorLed_Flat,Contrast,0.1,0.9,0.5,10,16,0.660909
Base_H16_AnchorLed_Flat,Fill,0.380952,0.619048,1,21,16,0.516953
Base_H16_AnchorLed_Increasing,Mirror,0.647059,0.352941,1,17,16,0.660938
Base_H16_AnchorLed_Increasing,Complement,0.111111,0.888889,0.5,9,16,0.650359
Base_H16_AnchorLed_Increasing,Simplify,0.5,0.5,1,4,16,0.766967
Base_H16_AnchorLed_Increasing,Intensify,0.458333,0.541667,1,24,16,0.555282
Base_H16_AnchorLed_Increasing,Contrast,0.1,0.9,0.5,10,16,0.660909
Base_H16_AnchorLed_Increasing,Fill,0.380952,0.619048,1,21,16,0.516953
Base_H16_BackLoaded_AccentedEnding,Mirror,0.647059,0.352941,1,17,16,0.616515
Base_H16_BackLoaded_AccentedEnding,Complement,0.090909,0.909091,0.2,11,16,0.653199
Base_H16_BackLoaded_AccentedEnding,Simplify,0.6,0.4,1,10,16,0.664168
Base_H16_BackLoaded_AccentedEnding,Intensify,0.290323,0.709677,1,31,16,0.562698
Base_H16_BackLoaded_AccentedEnding,Contrast,0.058824,0.941177,0.2,17,16,0.64607
Base_H16_BackLoaded_AccentedEnding,Fill,0.151515,0.848485,0.6,33,16,0.625495
Base_H16_BackLoaded_Flat,Mirror,0.529412,0.470588,1,17,16,0.58005
Base_H16_BackLoaded_Flat,Complement,0.090909,0.909091,0.5,11,16,0.659226
Base_H16_BackLoaded_Flat,Simplify,0.6,0.4,1,10,16,0.661898
Base_H16_BackLoaded_Flat,Intensify,0.28125,0.71875,1,32,16,0.556716
Base_H16_BackLoaded_Flat,Contrast,0.058824,0.941177,0.5,17,16,0.625421
Base_H16_BackLoaded_Flat,Fill,0.142857,0.857143,1,35,16,0.604758
Base_H16_BackLoaded_Increasing,Mirror,0.647059,0.352941,1,17,16,0.616515
Base_H16_BackLoaded_Increasing,Complement,0.090909,0.909091,0.2,11,16,0.653199
Base_H16_BackLoaded_Increasing,Simplify,0.6,0.4,1,10,16,0.664168
Base_H16_BackLoaded_Increasing,Intensify,0.290323,0.709677,1,31,16,0.562698
Base_H16_BackLoaded_Increasing,Contrast,0.058824,0.941177,0.2,17,16,0.64607
Base_H16_BackLoaded_Increasing,Fill,0.151515,0.848485,0.6,33,16,0.625495
Base_H16_Clustered_AccentedEnding,Mirror,0.588235,0.411765,1,17,16,0.637101
Base_H16_Clustered_AccentedEnding,Complement,0.090909,0.909091,0,11,16,0.61678
Base_H16_Clustered_AccentedEnding,Simplify,0.6,0.4,1,5,16,0.777394
Base_H16_Clustered_AccentedEnding,Intensify,0.384615,0.615385,1,26,16,0.549829
Base_H16_Clustered_AccentedEnding,Contrast,0.071429,0.928571,0,14,16,0.618002
Base_H16_Clustered_AccentedEnding,Fill,0.333333,0.666667,1,24,16,0.512315
Base_H16_Clustered_Flat,Mirror,0.588235,0.411765,1,17,16,0.644244
Base_H16_Clustered_Flat,Complement,0.090909,0.909091,0,11,16,0.612794
Base_H16_Clustered_Flat,Simplify,0.6,0.4,1,5,16,0.775583
Base_H16_Clustered_Flat,Intensify,0.384615,0.615385,1,26,16,0.544657
Base_H16_Clustered_Flat,Contrast,0.071429,0.928571,0,14,16,0.612929
Base_H16_Clustered_Flat,Fill,0.304348,0.695652,1,23,16,0.503416
Base_H16_Clustered_Increasing,Mirror,0.588235,0.411765,1,17,16,0.637101
Base_H16_Clustered_Increasing,Complement,0.090909,0.909091,0,11,16,0.61678
Base_H16_Clustered_Increasing,Simplify,0.6,0.4,1,5,16,0.777394
Base_H16_Clustered_Increasing,Intensify,0.384615,0.615385,1,26,16,0.549829
Base_H16_Clustered_Increasing,Contrast,0.071429,0.928571,0,14,16,0.618002
Base_H16_Clustered_Increasing,Fill,0.333333,0.666667,1,24,16,0.512315
Base_H16_Even_AccentedEnding,Mirror,0.411765,0.588235,1,17,16,0.550291
Base_H16_Even_AccentedEnding,Complement,0,1,0,11,16,0.607629
Base_H16_Even_AccentedEnding,Simplify,0.3,0.7,1,10,16,0.607912
Base_H16_Even_AccentedEnding,Intensify,0.193548,0.806452,1,31,16,0.536311
Base_H16_Even_AccentedEnding,Contrast,0.058824,0.941177,0.5,17,16,0.52237
Base_H16_Even_AccentedEnding,Fill,0.030303,0.969697,0.5,33,16,0.599973
Base_H16_Even_Flat,Mirror,0.411765,0.588235,1,17,16,0.562055
Base_H16_Even_Flat,Complement,0,1,0,11,16,0.589847
Base_H16_Even_Flat,Simplify,0.2,0.8,1,10,16,0.566912
Base_H16_Even_Flat,Intensify,0.1875,0.8125,1,32,16,0.558545
Base_H16_Even_Flat,Contrast,0.058824,0.941177,1,17,16,0.509611
Base_H16_Even_Flat,Fill,0.030303,0.969697,1,33,16,0.595952
Base_H16_Even_Increasing,Mirror,0.411765,0.588235,1,17,16,0.550291
Base_H16_Even_Increasing,Complement,0,1,0,11,16,0.607629
Base_H16_Even_Increasing,Simplify,0.3,0.7,1,10,16,0.607912
Base_H16_Even_Increasing,Intensify,0.193548,0.806452,1,31,16,0.536311
Base_H16_Even_Increasing,Contrast,0.058824,0.941177,0.5,17,16,0.52237
Base_H16_Even_Increasing,Fill,0.030303,0.969697,0.5,33,16,0.599973
Base_H16_FrontLoaded_AccentedEnding,Mirror,0.647059,0.352941,1,17,16,0.616515
Base_H16_FrontLoaded_AccentedEnding,Complement,0.090909,0.909091,0,11,16,0.653199
Base_H16_FrontLoaded_AccentedEnding,Simplify,0.6,0.4,1,10,16,0.656941
Base_H16_FrontLoaded_AccentedEnding,Intensify,0.322581,0.677419,1,31,16,0.570503
Base_H16_FrontLoaded_AccentedEnding,Contrast,0.058824,0.941177,0,17,16,0.628754
Base_H16_FrontLoaded_AccentedEnding,Fill,0.151515,0.848485,0.75,33,16,0.608756
Base_H16_FrontLoaded_Flat,Mirror,0.588235,0.411765,1,17,16,0.602755
Base_H16_FrontLoaded_Flat,Complement,0.090909,0.909091,0,11,16,0.655417
Base_H16_FrontLoaded_Flat,Simplify,0.6,0.4,1,10,16,0.658957
Base_H16_FrontLoaded_Flat,Intensify,0.3125,0.6875,1,32,16,0.575206
Base_H16_FrontLoaded_Flat,Contrast,0.058824,0.941177,0,17,16,0.621741
Base_H16_FrontLoaded_Flat,Fill,0.151515,0.848485,1,33,16,0.597131
Base_H16_FrontLoaded_Increasing,Mirror,0.647059,0.352941,1,17,16,0.616515
Base_H16_FrontLoaded_Increasing,Complement,0.090909,0.909091,0.2,11,16,0.653199
Base_H16_FrontLoaded_Increasing,Simplify,0.6,0.4,1,10,16,0.656941
Base_H16_FrontLoaded_Increasing,Intensify,0.322581,0.677419,1,31,16,0.570503
Base_H16_FrontLoaded_Increasing,Contrast,0.058824,0.941177,0.2,17,16,0.628754
Base_H16_FrontLoaded_Increasing,Fill,0.151515,0.848485,0.8,33,16,0.608756
Base_H20_AnchorLed_AccentedEnding,Mirror,0.619048,0.380952,1,21,20,0.573279
Base_H20_AnchorLed_AccentedEnding,Complement,0.166667,0.833333,1,12,20,0.528502
Base_H20_AnchorLed_AccentedEnding,Simplify,0.333333,0.666667,1,6,20,0.643867
Base_H20_AnchorLed_AccentedEnding,Intensify,0.481482,0.518519,1,27,20,0.508813
Base_H20_AnchorLed_AccentedEnding,Contrast,0.166667,0.833333,1,12,20,0.557576
Base_H20_AnchorLed_AccentedEnding,Fill,0.409091,0.590909,1,22,20,0.495638
Base_H20_AnchorLed_Flat,Mirror,0.619048,0.380952,1,21,20,0.573279
Base_H20_AnchorLed_Flat,Complement,0.166667,0.833333,1,12,20,0.528502
Base_H20_AnchorLed_Flat,Simplify,0.333333,0.666667,1,6,20,0.643867
Base_H20_AnchorLed_Flat,Intensify,0.481482,0.518519,1,27,20,0.508813
Base_H20_AnchorLed_Flat,Contrast,0.166667,0.833333,1,12,20,0.557576
Base_H20_AnchorLed_Flat,Fill,0.409091,0.590909,1,22,20,0.495638
Base_H20_AnchorLed_Increasing,Mirror,0.619048,0.380952,1,21,20,0.573279
Base_H20_AnchorLed_Increasing,Complement,0.166667,0.833333,1,12,20,0.528502
Base_H20_AnchorLed_Increasing,Simplify,0.333333,0.666667,1,6,20,0.643867
Base_H20_AnchorLed_Increasing,Intensify,0.481482,0.518519,1,27,20,0.508813
Base_H20_AnchorLed_Increasing,Contrast,0.166667,0.833333,1,12,20,0.557576
Base_H20_AnchorLed_Increasing,Fill,0.409091,0.590909,1,22,20,0.495638
Base_H20_BackLoaded_AccentedEnding,Mirror,0.619048,0.380952,1,21,20,0.64853
Base_H20_BackLoaded_AccentedEnding,Complement,0.133333,0.866667,0.5,15,20,0.573309
Base_H20_BackLoaded_AccentedEnding,Simplify,0.5,0.5,1,10,20,0.674684
Base_H20_BackLoaded_AccentedEnding,Intensify,0.181818,0.818182,0.75,33,20,0.525544
Base_H20_BackLoaded_AccentedEnding,Contrast,0.095238,0.904762,0.5,21,20,0.53838
Base_H20_BackLoaded_AccentedEnding,Fill,0.081081,0.918919,0.75,37,20,0.584238
Base_H20_BackLoaded_Flat,Mirror,0.52381,0.476191,1,21,20,0.610469
Base_H20_BackLoaded_Flat,Complement,0.133333,0.866667,0.666667,15,20,0.563801
Base_H20_BackLoaded_Flat,Simplify,0.4,0.6,1,10,20,0.637256
Base_H20_BackLoaded_Flat,Intensify,0.205882,0.794118,1,34,20,0.522916
Base_H20_BackLoaded_Flat,Contrast,0.095238,0.904762,0.666667,21,20,0.519213
Base_H20_BackLoaded_Flat,Fill,0.076923,0.923077,1,39,20,0.590621
Base_H20_BackLoaded_Increasing,Mirror,0.619048,0.380952,1,21,20,0.64853
Base_H20_BackLoaded_Increasing,Complement,0.133333,0.866667,0.5,15,20,0.573309
Base_H20_BackLoaded_Increasing,Simplify,0.5,0.5,1,10,20,0.674684
Base_H20_BackLoaded_Increasing,Intensify,0.181818,0.818182,0.75,33,20,0.525544
Base_H20_BackLoaded_Increasing,Contrast,0.095238,0.904762,0.5,21,20,0.53838
Base_H20_BackLoaded_Increasing,Fill,0.081081,0.918919,0.75,37,20,0.584238
Base_H20_Clustered_AccentedEnding,Mirror,0.666667,0.333333,1,21,20,0.619924
Base_H20_Clustered_AccentedEnding,Complement,0.142857,0.857143,1,14,20,0.608381
Base_H20_Clustered_AccentedEnding,Simplify,0.6,0.4,1,5,20,0.773549
Base_H20_Clustered_AccentedEnding,Intensify,0.481482,0.518519,1,27,20,0.557987
Base_H20_Clustered_AccentedEnding,Contrast,0.133333,0.866667,1,15,20,0.633648
Base_H20_Clustered_AccentedEnding,Fill,0.346154,0.653846,1,26,20,0.515382
Base_H20_Clustered_Flat,Mirror,0.666667,0.333333,1,21,20,0.626376
Base_H20_Clustered_Flat,Complement,0.142857,0.857143,1,14,20,0.604677
Base_H20_Clustered_Flat,Simplify,0.6,0.4,1,5,20,0.772011
Base_H20_Clustered_Flat,Intensify,0.481482,0.518519,1,27,20,0.564237
Base_H20_Clustered_Flat,Contrast,0.133333,0.866667,1,15,20,0.629032
Base_H20_Clustered_Flat,Fill,0.32,0.68,1,25,20,0.518226
Base_H20_Clustered_Increasing,Mirror,0.666667,0.333333,1,21,20,0.619924
Base_H20_Clustered_Increasing,Complement,0.142857,0.857143,1,14,20,0.608381
Base_H20_Clustered_Increasing,Simplify,0.6,0.4,1,5,20,0.773549
Base_H20_Clustered_Increasing,Intensify,0.481482,0.518519,1,27,20,0.557987
Base_H20_Clustered_Increasing,Contrast,0.133333,0.866667,1,15,20,0.633648
Base_H20_Clustered_Increasing,Fill,0.346154,0.653846,1,26,20,0.515382
